날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2017-11-16,161227,161828,159825,86510,-0.3727640360235195,44.34916930207268,164646.62527161298,161333.64163538185,-8917321000.0,107342000.0,14633615000.0,-5823636000.0,0.0,160627
2017-11-17,161628,164631,160626,145275,0.3741587653383304,45.54204913053066,164321.04191241175,161330.17797520538,-10071640000.0,190371000.0,17257239000.0,-7375970000.0,0.0,161228
2017-11-20,161827,162027,159425,85893,-0.496811968144491,44.18273337458385,163950.18077789634,161300.56558257568,-9543107000.0,913266000.0,9465836000.0,-835995000.0,0.0,160427
2017-11-21,160626,162229,159825,79682,0.8739177320525846,47.155804213892345,163748.16356095384,161317.89130117974,1202101000.0,-427170000.0,3137113000.0,-3912044000.0,0.0,161829
2017-11-22,163029,163229,159825,95432,-0.8663465757064556,44.59761307280208,163431.8622694344,161288.68175032138,-10027091000.0,1335774000.0,15619676000.0,-6928359000.0,0.0,160427
2017-11-23,161227,161628,159024,67619,0.0,44.59761307280208,163145.68491044064,161260.4298896551,-10105304000.0,-196673000.0,12257842000.0,-1955865000.0,0.0,160427
2017-11-24,160227,162630,159626,68255,1.1238756568408061,48.744793252556086,163058.476823732,161292.21907360083,4352619000.0,20063000.0,-4265952000.0,-106730000.0,0.0,162230
2017-11-27,161827,162027,157822,117386,-1.8523084509646799,42.97132705872107,162693.38379290036,161224.44139905652,815592000.0,867598000.0,16494529000.0,-18177719000.0,0.0,159225
2017-11-28,160027,162430,159426,95372,1.5098131574815512,48.2518605853576,162592.01390786225,161237.7056154809,6170716000.0,-280374000.0,-17074075000.0,11183733000.0,0.0,161629
2017-11-29,161227,163030,160626,91818,0.6193195528030242,50.314842893884304,162595.631630923,161283.35461169464,793264000.0,361585000.0,-12913135000.0,11758286000.0,0.0,162630
2017-11-30,162430,162430,160227,157332,-1.4775871610403983,45.61372953147149,162370.0476660732,161248.72003426202,-548410000.0,-245446000.0,-2372204000.0,3166060000.0,0.0,160227
2017-12-01,162029,166836,160427,153285,3.875127163337016,56.83596160328159,162757.2812216853,161418.79478723704,14935886000.0,122522000.0,-37995638000.0,22937230000.0,0.0,166436
2017-12-04,167637,169840,165835,136027,0.9625321444879714,59.17655081141243,163260.20681962004,161635.81790896697,-3189729000.0,-270822000.0,-2160852000.0,5621403000.0,0.0,168038
2017-12-05,168237,168837,166435,64004,-0.7153143931729727,56.6925279405948,163600.75855108481,161806.31568244347,607317000.0,120772000.0,-924828000.0,196739000.0,0.0,166836
2017-12-06,166835,167035,165033,69199,-0.8403462082524155,53.85301287752386,163775.35297479102,161925.25615187155,326475000.0,-375932000.0,-986252000.0,1035709000.0,0.0,165434
2017-12-07,167035,169838,166034,155000,1.3316488750800926,57.458640602638035,164143.1288819538,162112.52644197413,10233562000.0,-922018000.0,-24409329000.0,15097785000.0,0.0,167637
2017-12-08,167236,167836,164432,58893,-0.8363308816072824,54.53814794752004,164342.3547027201,162247.6895094504,1260622000.0,4107000.0,-704656000.0,-560073000.0,0.0,166235
2017-12-11,166234,167235,164231,57600,-0.48184798628447684,52.884295794673314,164446.32092150865,162352.15870586186,-1886675000.0,-42984000.0,240872000.0,1688787000.0,0.0,165434
2017-12-12,164633,169240,164633,73019,0.24239273668048888,53.64220229707906,164578.57607184118,162466.35022370244,1469262000.0,686278000.0,-890359000.0,-1265181000.0,0.0,165835
2017-12-13,166034,168638,165033,71600,1.5696324660053669,58.32824475289467,164946.14025547536,162662.14201964662,10168427000.0,-375317000.0,-26051709000.0,16258599000.0,0.0,168438
2017-12-14,168639,170041,167237,143097,-0.7130220021610325,55.538704143917094,165164.31737400152,162812.13736326474,-6860786000.0,-140880000.0,-25168715000.0,32170381000.0,0.0,167237
2017-12-15,168437,169038,167636,91136,1.0775127513648295,58.728074641104755,165533.33476695375,163016.29679397738,10835844000.0,-122288000.0,-17364959000.0,6651403000.0,0.0,169039
2017-12-18,169039,173245,168238,118097,1.8960121628736564,63.713738685877225,166172.44574152958,163318.84444007647,17857670000.0,-624136000.0,-35984086000.0,18750552000.0,0.0,172244
2017-12-19,172843,174245,170240,79667,-0.5817328905506143,61.22366622709101,166655.26043281247,163578.6200322051,5386687000.0,-243708000.0,-7577222000.0,2434243000.0,0.0,171242
2017-12-20,172044,173846,170041,68341,-0.7013466322514337,58.283418772479585,166977.71182016365,163790.5013426246,14134783000.0,1431639000.0,-9480910000.0,-6085512000.0,0.0,170041
2017-12-21,170041,170842,167036,82697,-0.8245070306573121,54.964933126121124,167135.9297420528,163949.46851171885,7946368000.0,-369888000.0,-8161719000.0,585239000.0,0.0,168639
2017-12-22,170240,173044,168838,87458,2.374895486809101,61.67749109053854,167660.5078618573,164234.535117892,17158805000.0,-378274000.0,-27427061000.0,10646530000.0,0.0,172644
2017-12-26,173245,176250,172044,103805,1.3924607863580547,65.04538488528709,168364.07854168044,164589.07495009224,26159453000.0,-2341659000.0,-41236589000.0,17418795000.0,0.0,175048
2017-12-27,174647,175849,173446,57356,0.3433343997075088,65.8533220837618,169057.88058532993,164951.69544353185,-5120617000.0,204303000.0,-356400000.0,5272714000.0,0.0,175649
2017-12-28,176250,176450,172244,65370,-0.7981827394405888,62.23925908567743,169552.08243434614,165256.4595273505,-3404369000.0,1983161000.0,1748760000.0,-327552000.0,0.0,174247
2018-01-02,174447,177251,174247,93587,1.723989509145064,66.48361503210506,170285.31267869414,165649.72314940457,-6072407000.0,801473000.0,-5699562000.0,10970496000.0,0.0,177251
2018-01-03,175448,177051,173045,84790,-1.5819374784909535,59.73432605041228,170681.66385215183,165938.15845598147,-15381064000.0,548883000.0,15143539000.0,-311358000.0,0.0,174447
2018-01-04,176048,179653,174847,130112,2.5256954834419623,65.63742734370041,171459.8863424231,166361.5958836542,14516998000.0,-208648000.0,-29300691000.0,14992341000.0,0.0,178853
2018-01-05,178852,183858,176249,136811,1.6795916199336884,68.97684920342513,172450.0876431447,166869.6419202557,23554561000.0,1312723000.0,-22764586000.0,-2102698000.0,0.0,181857
2018-01-08,183258,190869,181856,196338,4.6256124317458225,76.00812112528628,174147.12691522617,167636.83398844404,29270489000.0,-184404000.0,-35199752000.0,6113667000.0,0.0,190269
2018-01-09,189068,190670,186865,78027,-0.6312116004183551,73.44859304937984,175568.16244710938,168339.4951691508,10902402000.0,-286195000.0,-218876000.0,-10397331000.0,0.0,189068
