날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2017-04-14,16850,16850,16650,253804,-1.183431952662722,48.11007808437404,16834.85934677334,16471.02515387854,350592150,-10187000,-427748200,87343050,0,16700
2017-04-17,16700,17200,16700,397169,2.694610778443114,56.2928878328408,16864.872742318737,16493.286624243177,1434102150,-1707400,-2391584000,959189250,0,17150
2017-04-18,17250,17250,17050,236169,-0.2915451895043732,55.25033864351184,16887.26581447886,16513.17886607127,-52073300,58349200,39809000,-46084900,0,17100
2017-04-19,17050,17400,17000,349378,0.8771929824561403,57.77673110870671,16921.811927385632,16537.336936036147,423704650,14717900,-908753150,470330600,0,17250
2017-04-20,17300,17800,17250,1024181,2.0289855072463765,63.022509788755535,16986.40126763462,16572.178347969388,575366800,41120700,-4539098650,3922611150,0,17600
2017-04-21,17750,17800,17550,406421,0.0,63.02250978875553,17044.83924214561,16605.87741852777,1541453500,23199750,-718358400,-846294850,0,17600
2017-04-24,17600,17950,17550,655770,1.1363636363636365,65.8354777203986,17116.759314322215,16645.02897857604,2012266400,30653550,-2279461700,236541750,0,17800
2017-04-25,17900,18300,17550,1614113,2.528089887640449,71.15285410921682,17224.68699867248,16697.650979278464,3513955850,-601642250,-3585599700,673286100,0,18250
2017-04-26,18550,19300,18500,2739982,5.205479452054795,78.69249196325785,17412.81204641796,16779.695209466056,2976719650,-377348700,-15507243150,12907872200,0,19200
2017-04-27,19350,19600,19100,1573353,-0.26041666666666663,77.54374209913229,17578.25851818768,16857.410120631102,-936835700,137031300,-6149509750,6949314150,0,19150
2017-04-28,19150,19200,18650,1093342,-1.8276762402088773,69.85632201499622,17694.61484978885,16921.10159208582,-573086950,49402350,-331368750,855053350,0,18800
2017-05-02,18850,19650,18800,1280626,4.521276595744681,76.06277222597936,17880.842006951818,17010.573671033824,634371100,42473750,-7614865700,6938020850,0,19650
2017-05-04,19850,19950,19550,818484,0.7633587786259541,76.96415289128322,18063.618958670693,17102.030271983534,-286199450,23091950,-3763479100,4026586600,0,19800
2017-05-08,19900,20000,19600,780544,-0.25252525252525254,75.9376621484922,18224.226676892533,17188.848951590633,589468200,-161806950,-3698139800,3270478550,0,19750
2017-05-10,19850,20250,19650,781615,1.2658227848101267,77.5499360142148,18393.34794575991,17281.017838423726,-1640004500,184235700,-2897395350,4353164150,0,20000
2017-05-11,19950,20200,19850,514863,-0.5,75.37438412898605,18536.8386175923,17366.88610601639,-187211550,-176413950,470801300,-107175800,0,19900
2017-05-12,19800,19850,19350,857523,-0.7537688442211055,72.10670363145094,18652.377796869227,17445.020987786345,-679373500,-33435000,-3505743800,4218552300,0,19750
2017-05-15,19750,20150,19650,564177,0.7594936708860759,73.35088387860412,18771.198959072157,17525.51210294089,-959120900,-76312000,-1008770450,2044203350,0,19900
2017-05-16,20100,20100,19300,713294,-2.763819095477387,62.36617215870388,18826.32286773195,17585.331378254305,-1918761850,56836600,96951200,1764974050,0,19350
2017-05-17,19450,19650,19300,467438,1.03359173126615,64.45096595634107,18895.244499376528,17649.7467429017,-1743443150,6134400,-1823409600,3560718350,0,19550
2017-05-18,19200,19700,19200,451319,-1.278772378516624,59.97823198066929,18933.792642293047,17703.85340706886,-1794457700,-8860300,776966800,1026351200,0,19300
2017-05-19,19400,19700,19250,421745,1.8134715025906734,63.76907482892146,19002.002866836567,17767.661492082992,-21389400,-30465600,-616915750,668770750,0,19650
2017-05-22,19650,19950,19500,429632,0.5089058524173028,64.79510286794005,19073.24068904261,17832.6561972606,-108588000,-3978800,-272668700,385235500,0,19750
