날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2020-11-20,27516,27878,27412,242468,0.5611875452570602,51.5981205857883,27666.29315467116,27314.743919121018,-2256964200.0,267500.0,2318158750.0,-61462050.0,0.0,27775
2020-11-23,27775,28602,27619,376709,2.0486048604860483,55.568677963418814,27730.8366637501,27348.490020133442,-995347650.0,-64759000.0,-921528600.0,1981635250.0,0.0,28344
2020-11-24,28447,28603,27878,455508,-0.36339260513688965,54.69401904224786,27779.42364815485,27377.752642424148,-2668098050.0,279000.0,3407913150.0,-740094100.0,0.0,28241
2020-11-25,28551,28706,27775,480074,-0.7329768775893205,52.89217220057713,27803.669014997246,27399.26894922991,-1227757250.0,-39989350.0,-662142900.0,1929889500.0,0.0,28034
2020-11-26,27878,28189,27620,276622,0.5529000499393594,54.11124692868541,27840.367204045127,27425.161770566632,-1163777900.0,84809500.0,1632108000.0,-553139600.0,0.0,28189
2020-11-27,27930,28137,27775,179332,-1.2841888679981552,50.804499800796606,27839.09413699321,27438.336794482482,-1639100750.0,5345400.0,2327295050.0,-693539700.0,0.0,27827
2020-11-30,27930,27982,27258,363863,-1.857907787400726,46.43965245026696,27788.704219184336,27434.129030728956,-191683750.0,-4107700.0,2527076300.0,-2331284850.0,0.0,27310
2020-12-01,27671,27671,27258,227679,-0.19040644452581473,46.011468427765074,27738.160960214398,27428.354308409977,-353021600.0,-70076200.0,2052802050.0,-1629704250.0,0.0,27258
2020-12-02,27361,27516,27154,255438,0.7594100814439797,48.06432661485439,27712.14563067017,27429.555806494893,-578556350.0,-83998600.0,1360270800.0,-697715850.0,0.0,27465
2020-12-03,27464,27930,27154,258897,1.1287092663389768,51.06522351198811,27718.131761082535,27440.881845626205,231107300.0,97108050.0,-743630200.0,415414850.0,0.0,27775
2020-12-04,27982,28033,27620,254827,0.18721872187218722,51.57072173996936,27728.500164788962,27453.541457245017,-342026950.0,-61182600.0,-298316600.0,701526150.0,0.0,27827
2020-12-07,27878,27930,26999,382284,-2.6017896287778055,44.654248246829404,27668.92872052335,27442.048294712393,-1233041650.0,666239300.0,3311380000.0,-2744577650.0,0.0,27103
2020-12-08,27050,27206,26740,389082,-0.955613769693392,42.46037652783767,27590.364080473504,27422.44015390215,-934540100.0,-78923100.0,2774214250.0,-1760751050.0,0.0,26844
2020-12-09,26999,27362,26689,339456,1.9296677097302934,47.966502519383766,27568.61512042841,27420.458509511915,-632847900.0,2465200.0,-539450600.0,1169833300.0,0.0,27362
2020-12-10,27257,28033,26947,499798,2.2659162341934067,53.67990927041613,27607.985108959037,27438.86970592136,-15300400.0,-27141000.0,-4087151500.0,4129592900.0,0.0,27982
2020-12-11,27982,28758,27982,539603,0.3716675005360589,54.58081183995636,27653.510336677224,27460.087092612463,-448954550.0,84677300.0,-2760761550.0,3125038800.0,0.0,28086
2020-12-14,28086,28137,27827,255698,0.0,54.58081183995636,27694.69982842225,27480.608827280907,-682834950.0,46681200.0,-1293079650.0,1929233400.0,0.0,28086
2020-12-15,28396,29120,28292,854765,3.3148187709178947,62.21135498586419,27820.633178096323,27530.98230835366,272638550.0,-127601600.0,-8686769250.0,8541732300.0,0.0,29017
2020-12-16,29171,30103,28965,925641,3.7426336285625665,68.79673638901922,28038.001446849055,27615.310757260097,404639500.0,618574800.0,-8996620400.0,7973406100.0,0.0,30103
2020-12-17,30103,30154,29068,568807,-1.717436800318905,63.15428487092261,28185.42988048248,27679.923519317144,174525600.0,-95351800.0,1474830150.0,-1554003950.0,0.0,29586
2020-12-18,29482,30413,29482,555131,1.5716893125126747,65.86594338780658,28363.103225198432,27757.66373179855,1818532450.0,1047100.0,-2340222900.0,520643350.0,0.0,30051
2020-12-21,30154,30206,29223,316075,-1.2046188146817076,62.038161133378246,28489.37910851287,27820.98623239532,174651700.0,5141500.0,-119537900.0,-60255300.0,0.0,29689
2020-12-22,29275,29430,28447,436471,-3.6579204419145137,52.231432018246586,28500.200145797357,27846.62602805449,-806395750.0,66375400.0,629640200.0,110380150.0,0.0,28603
2020-12-23,28810,29017,27827,387973,0.1817991119812607,52.61765667842973,28514.94298905475,27873.130092708438,169635400.0,25234650.0,-1019236600.0,824366550.0,0.0,28655
2020-12-24,28706,29378,28551,289570,1.0818356307799686,54.955843814761366,28557.805561525725,27908.92910606226,149312350.0,-115343200.0,-647181600.0,613212450.0,0.0,28965
