날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2015-08-07,196000,198000,192000,154510,0.2583979328165375,38.26095644210791,199924.0373967269,217091.44708921353,-3487909500,-18328000,962213000,2544024500,0,194000
2015-08-10,195500,196000,190500,122727,-0.7731958762886598,36.8578574873071,199216.98621608625,216285.17013546883,730165000,72901500,-1174091500,371025000,0,192500
2015-08-11,195500,199500,193000,234637,0.5194805194805194,38.477647936177824,198672.51133836375,215538.11537692888,3326438500,850672500,-4032958000,-144153000,0,193500
2015-08-12,190000,191500,188500,291322,-1.03359173126615,36.46296732453425,197989.41502042435,214749.98044653775,2311324500,292071500,5839237500,-8442633500,0,191500
2015-08-13,190500,191500,189000,177367,-1.3054830287206265,34.062122487746365,197133.28025657442,213905.7187925529,720853500,257499000,15862462000,-16840814500,0,189000
2015-08-17,189000,189500,183500,309778,-2.380952380952381,30.206695437545264,195930.11070832924,212941.5968649282,4106392000,-95947000,2310927500,-6321372500,0,184500
2015-08-18,185500,190000,185000,236219,1.8970189701897018,36.25059366236938,195174.86206944074,212123.83959066824,10540308500,1073091000,-12249112000,635712500,0,188000
2015-08-19,186500,190500,186000,193652,-0.26595744680851063,35.77398996738256,194443.9228247321,211316.5005876955,13872270500,970377000,-8125293500,-6717354000,0,187500
2015-08-20,185000,187000,182000,242060,-2.4,31.730582412739423,193354.02541285285,210388.09073236122,7871065500,-1012536000,9140455000,-15998984500,0,183000
2015-08-21,178500,181500,176500,369257,-1.639344262295082,29.3489936325019,192082.2134687716,209391.75988867725,14750579000,605978500,-4632079500,-10724478000,0,180000
2015-08-24,177500,180000,174000,325266,-2.5,26.175356428674746,190502.9550431743,208280.55464642553,6715775000,644102000,4824584500,-12184461500,0,175500
2015-08-25,176000,178000,173500,282723,0.2849002849002849,27.118383660866215,189121.72122953864,207222.1758055591,793036000,321444000,4428208500,-5542688500,0,176000
2015-08-26,176500,184500,174500,309713,4.545454545454546,40.26605251715946,188633.93825529687,206460.79299226208,7915847000,-1099048000,-2260604000,-4556195000,0,184000
2015-08-27,183500,185000,180500,270415,-1.9021739130434785,37.11173933193082,187859.2774690781,205609.61945153217,1899695000,117048000,6046886000,-8063629000,0,180500
2015-08-28,185500,190000,184500,315296,3.6011080332409975,45.63007051785461,187777.4415196421,204999.46799410487,1241794000,-44682000,-9774962500,8577850500,0,187000
