날짜,시가,고가,저가,거래량,등락률,RSI,기관합계,기타법인,개인,외국인합계,종가
2025-01-06,62000,64600,61000,1571186,4.605263157894736,44.48929945632507,-233507300.0,176149000.0,1084603100.0,-1027244800.0,63600
2025-01-07,63800,64800,62300,954400,-1.8867924528301887,42.56762259699479,-4852307800.0,-132675900.0,2593756700.0,2391227000.0,62400
2025-01-08,61600,66000,61600,1487118,4.487179487179487,48.19093272323741,288780000.0,-1040761900.0,-8221909700.0,8973891600.0,65200
2025-01-09,65000,65800,63000,989176,-0.4601226993865031,47.652576748076946,-865524900.0,118717500.0,12489318800.0,-11742511400.0,64900
2025-01-10,64800,64900,62500,754697,-3.697996918335902,43.46890522975614,-5893399700.0,520992600.0,11935525300.0,-6563118200.0,62500
2025-01-13,62000,63000,60500,739297,-3.2,40.29410678173194,-5236997400.0,486913500.0,3448381600.0,1301702300.0,60500
2025-01-14,61500,65000,61000,1216622,5.619834710743802,47.335935188070124,3812387400.0,713064600.0,-7016637100.0,2491185100.0,63900
2025-01-15,64400,66300,62500,1019326,-1.7214397496087637,45.46754245014546,-139779100.0,-1261959800.0,6868890200.0,-5467151300.0,62800
2025-01-16,65000,65500,63200,887551,0.6369426751592357,46.29762764881641,1166384900.0,484944700.0,2805087400.0,-4456417000.0,63200
2025-01-17,63200,63900,62100,537852,-1.4240506329113924,44.65074186552842,-347484600.0,157026100.0,2857236900.0,-2666778400.0,62300
2025-01-20,62700,65200,62700,1124554,3.8523274478330656,49.7808606813318,1175456800.0,-34257300.0,-12587713900.0,11446514400.0,64700
